shop_name,lat,lon
Coffee Drive,55.93922704934647,-3.1152532583876402
Jays,55.94723941651014,-3.1303274454377554
Duddingston General Store & Newsagent,55.9472495744915,-3.1301996390868068
The Bizzy Lizzy,55.942369236702554,-3.144931497327092
RAMSDENS FINANCIAL LTD,55.97088893058409,-3.1716984658585603
Lloyds Pharmacy,55.97084493012635,-3.171600999870166
BRITISH HEART FOUNDATION,55.97078296391032,-3.1715029910511303
The Foot Of The Walk,55.97059736924292,-3.1711769306313644
Fones 2 You,55.970553063930375,-3.171111501776008
Biurapi,55.97051789363381,-3.1710303265971738
Duke Barbers,55.97049155392592,-3.170965440839558
Marksman Bar,55.970465518562854,-3.1708685194309143
vacant,55.97043948312292,-3.170771598151647
The Bethany Shop,55.97035178493303,-3.1705446351049513
The Lioness of Leith,55.97022952389671,-3.170172428121728
The Conservation Studio,55.97023850674178,-3.170172699333492
Duke's Head,55.970168316915846,-3.169994334382644
Lucky Budha,55.97011594046962,-3.169832530062927
vacant,55.97008960012306,-3.169767645786999
Turnbull & Co.,55.97006325974185,-3.1697027615990208
Frying Nemo,55.97001971374034,-3.169557246864677
vacant,55.96987080507384,-3.1691521979519712
AIM,55.969835481515226,-3.1690870435896654
vacant,55.97028312201344,-3.1711514122475473
vacant,55.970248712780794,-3.170990148706546
vacant,55.970205168309676,-3.170844631848082
Watt Property Manager,55.96953112825909,-3.168965708710215
Max Yarns,55.96935435769878,-3.1686559592275363
S & J Motors,55.969266048059,-3.1684930768518007
vacant,55.969239403252665,-3.168460229660685
Armaan's Tasty Bites,55.96918626547574,-3.1683785180590003
vacant,55.9691596206379,-3.168345671014553
Ju-Pa,55.96908014159453,-3.1681990782159115
Bombay Spice,55.96904481751813,-3.1681339260538426
The Parlour,55.96899167951954,-3.1680522153102317
vacant,55.968920727564566,-3.1679539461663597
Bangers,55.96889423441112,-3.167905082402285
Links Engraving Co.,55.96885891017574,-3.1678399308207124
Scotmid funeral parlour,55.96880562019558,-3.1677742380743807
vacant,55.94879004165438,-3.17774049952463
Community Centre,55.948664128679994,-3.177752689934962
vacant,55.917922996375566,-3.27101750340249
Rachael Scott,55.95627303282006,-3.198437025250185
Spice Pavillion,55.95630880817016,-3.1984541475738233
Spice Pavillion,55.95633544499439,-3.198487004181217
Sturrock Armstrong & Thomson,55.95638004735642,-3.1985204161035483
Ritz Hair & Beauty,55.956433632481975,-3.1985541057465965
Arusha Gallery,55.95654111423549,-3.1985894613967902
vacant,55.95651432167959,-3.1985726164914325
McPherson Day Gallery,55.95650642918931,-3.198460255228013
Dickins,55.95668437129653,-3.198641939914176
Kweilin Cantonese Restaurant,55.95676474892445,-3.1986924750705557
The Photography Gallery,55.95704181275779,-3.1988451926759476
JA Leask Architects,55.95706860527234,-3.1988620380033153
vacant,55.95710422475159,-3.1988951732695776
Spark,55.95717577530527,-3.198929419547809
James Ritchie & Son,55.957354495819715,-3.199031048096126
Bulthaup,55.95740839244141,-3.1990327146794244
CAMERON INTERIORS,55.957471116007916,-3.1990506713741795
Epitome,55.95750673543187,-3.199083807162067
Bryce McKenzie,55.95754251067999,-3.1991009306417526
unknown (non-English lettering on fascia),55.957578285925386,-3.19911805415346
Archipelago Bakery,55.957631870869015,-3.1991517456841208
Colours Gallery,55.95766764610646,-3.199168869283219
James Scott Antiques,55.957703421341165,-3.199185992914341
Keen Kost Newsagent,55.95803375762467,-3.199404435160776
Quadrant Antiques,55.958069532822876,-3.1994215591751445
Quadrant Antiques,55.958105308018354,-3.199438683221537
Unicorn Antiques,55.95830183770747,-3.1995568850697067
Robb Reinstatement Ltd,55.958561090726825,-3.1996930463902147
Dundas Veterinary Group,55.95916926795508,-3.199984167581389
Christopher Ness,55.959196060297195,-3.2000010146382425
Vacant,55.95923167944536,-3.200034152791539
KITCHENS INTERNATIONAL LTD,55.96045748213533,-3.200568662942316
Glass & Thompson,55.95614213332554,-3.198961527892094
Anthony Woodd,55.95643700656484,-3.199130812359538
The Dundas Street Gallery,55.95628523441356,-3.199030019071802
The Scottish Gallery,55.956579951702366,-3.199215316670138
The Sutton Gallery,55.956633692480274,-3.1992329954546004
Greyfriars Art Shop,55.956669467713745,-3.199250118674776
Edinburgh Gallery,55.95671406986133,-3.199283531764903
New Town Beauty & Nails,55.956946686713835,-3.1993868277473307
Belvoir,55.95723257653222,-3.1995558411542726
Vacant,55.95730412689492,-3.1995900887653836
The Torrance Gallery,55.95746488130988,-3.1996911648598694
Marwicks,55.95750065647143,-3.199708288879565
Rachel Scott Accessories,55.957527448862486,-3.1997251350052602
Ravenous,55.957563224018706,-3.1997422590846645
The Ringmaker,55.957590016404616,-3.1997591052615477
Ian Dickson Travel Service,55.9576257915555,-3.199776229400662
Braemore,55.95799221378999,-3.199979775635669
Lucinda Ellery,55.95910092908471,-3.200542676813773
Margiotta,55.95990563242343,-3.200952029374978
Edinburgh Blue,55.959950390146,-3.200969433904222
Finnegan's Sandwich Bar,55.95999499178261,-3.2010028518452054
Club Sandwich,55.960039749496914,-3.2010202564745667
e-cigarettes,55.960039749496914,-3.2010202564745667
Bacco,55.9600933338782,-3.201053952812675
Zen Kitchen,55.96013809158411,-3.201071357546651
Clark's Bar,55.96017386652768,-3.2010884840520926
vacant,55.96023643364744,-3.201122458881137
vacant,55.96027205247959,-3.2011555989626936
Cuckoos Bakery,55.96030782741006,-3.20117272560659
Trigg,55.96034360233783,-3.2011898522825195
Caffeine,55.960388360021575,-3.201207257289482
Dundas News & Dundas Deli,55.960423978829134,-3.2012403975804062
Lezzetli,55.96047771926318,-3.201258080994696
vacant,55.960745484567425,-3.2014425808878326
Sainsbury's Local,55.940636415326914,-3.2169581523354434
Fountainpark Fry,55.940469981540836,-3.217433237684537
Spicy Bite,55.94044224239976,-3.217512418178333
The Fountain,55.94030307119544,-3.2179563343808795
Scotbet,55.94011613487549,-3.2186869282376946
Lime,55.94009769437086,-3.218734379143402
N&N Barbers,55.9400880782202,-3.218798117210137
Wingsing Inn,55.94005103873529,-3.21890902383749
Myriad,55.940022823491866,-3.2190362174845646
Haven Ink Tattoo,55.940004224456516,-3.219099673124771
Food & News,55.9399109119102,-3.219448960359123
Fountain News,55.9399109119102,-3.219448960359123
Maria's Pizza,55.93988301302825,-3.2195441432219023
Tugas Amor,55.93986457219594,-3.2195915934321278
WeFix,55.939845972876476,-3.2196550485444124
Tin Tin Seafood Harbour,55.93982721504523,-3.219734508534618
Hair Workshop,55.939780558000955,-3.2199091507935296
The Sandwich Hub,55.93975265876587,-3.220004333002038
Fountainbridge Pharmacy,55.9397339007107,-3.2200837926297834
Dundee Street Sub Post Office,55.939715301139394,-3.220147247289794
Stile,55.939713816106874,-3.2212038524165743
The Door Depot,55.93969991358629,-3.221699720902273
Papa John's,55.940636415326914,-3.2169581523354434
Nando's,55.9418629917482,-3.215587678347888
Virgin Active,55.94186325427963,-3.2173808909885135
vacant,55.941553728078,-3.2177874555069863
vacant,55.94181913148257,-3.2172994528750274
Mr Basrai's World Cuisine,55.94191968126701,-3.217126489026124
Pizza Hut,55.94096747686375,-3.2180092110909198
McCowans Bar,55.94074227552587,-3.2180661828331236
Victor Paris,55.939935588085916,-3.2205864434732296
Victor Paris,55.93994171583085,-3.220874815699013
Munro Glazing,55.939640426820425,-3.2204490798921253
So Good,55.9396218270622,-3.2205125342221836
Piatto Verde,55.939603068681215,-3.2205919933326332
Guru Balti Restaurant,55.93958399304194,-3.220703462031877
David Philips Autos,55.93962113247401,-3.2214891125291967
ROBERTSON LINDSAY LTD,55.95891868372091,-3.1971092341790865
Bank of Scotland / HBOS,55.94430474615368,-3.203927575477692
Co-Op,55.94447322853086,-3.204156969233147
City Health Clinic,55.944615075140234,-3.2043535143660407
Kaffe Kantante,55.94389770520594,-3.2042031522069747
Sainsburys Local,55.943950975944034,-3.2042688520561367
Project Space at Bargain Spot,55.94411063143449,-3.2044819594849265
Boots,55.94416390201878,-3.204547660079384
Hot Shave Barbers,55.94424365129744,-3.2046622181598554
Remploy,55.944314730783255,-3.204744483998466
Tesco Express,55.94442111506591,-3.204891893705615
Salvation Army,55.944465559222834,-3.2049413094515002
Genix Healthcare Ltd,55.944509846784165,-3.205006732268328
Thyme,55.944563117079014,-3.2050724342629495
Costa Coffee,55.94463388308586,-3.2051867155496616
Earlston Convenience Store,55.95742861044801,-3.167928116913483
White Eagle,55.9574120106642,-3.1677834633277566
Megasun,55.957395410710035,-3.167638809863612
Sea Breeze,55.9573963211424,-3.1675427349175447
Pretty Woman,55.95733799206367,-3.1670604675824943
Barnardo's,55.95728940197559,-3.1664984096562407
Venture Portraits,55.95725604731086,-3.1662251172652423
Fabric Focus,55.965114747255036,-3.190091432196008
Spitaki,55.96520534849131,-3.1900141120099113
M & A Store,55.961925867898685,-3.191851744630744
A Flat in Town,55.96197093673201,-3.1918371111341264
P & W Plumbing,55.9620161604574,-3.1918064633452548
Backbeat Records,55.943754563672634,-3.1828073667158066
vacant,55.943807927771545,-3.181928362166775
vacant,55.943808388493395,-3.1818803417595887
Scottish Child Law Centre,55.94395187883097,-3.1828454055288486
Alba Flamenco,55.943977526745186,-3.1820456099067065
vacant,55.943978601842474,-3.1819335618028464
Southside Glazing & Joinery,55.94398927392151,-3.181757759821531
The 3 Stooges Barber Shop,55.94564006640578,-3.2024478490643773
Coffee Mavi,55.94568607395764,-3.20233718902418
Scoff,55.945667639701256,-3.202384654561865
Tattoo Supplies (UK)Ltd,55.94570466442011,-3.20227371597523
Tattoo Supplies (UK)Ltd,55.94562147585427,-3.202511321923396
Jardinework,55.945079518539266,-3.204640137754784
Guchhi India,55.94504280478764,-3.204719057917112
The Riparian Rooms,55.95925394497336,-3.19032800250304
The Edinburgh Nursery,55.959291423014314,-3.1901689741472543
Bond Chartered Accountants,55.9593106259439,-3.1900414203972063
McSporran - Criminal Defence Lawyers,55.95979351725135,-3.1893514453242733
Edinburgh Carpet Warehouse,55.96044076893483,-3.1855909671142264
n/a,55.937033011054694,-3.352248565167058
Helen Lowe & Co.,55.93483958718461,-3.1688329971422537
Helen Lowe & Co.,55.934858464111876,-3.1687375191015867
Precision Hairdressing,55.957351922476875,-3.170328363868473
Caf‚ Piccante,55.95737689366366,-3.1705373392946714
Look Smart,55.95738526802362,-3.1706016603390226
Abbeyhill Electrical Services,55.9573848116247,-3.170649697746676
vacant,55.957401712345096,-3.1707623274606846
Rock n Roll,55.95740978226481,-3.170858673549734
vacant,55.95742668279346,-3.170971303424832
The Best Little Hair House,55.95743490473874,-3.1710516371299167
Edinburgh Dry Cleaners,55.957451044048966,-3.1712443296263335
Changes,55.95746718305718,-3.1714370222790453
Feel Beauty,55.95746657408643,-3.171501072271757
The Maple Project,55.957474034373,-3.1716614686692046
Sports Portraits,55.95748986813801,-3.1718861866117054
Forn,55.939064873943316,-3.178982220069884
diedododa [sic],55.93916144075913,-3.1782807336475623
Cut Above,55.98959975435328,-3.39334297516154
Grove Office & Window Cleaning,55.97757618699309,-3.1976535575921803
Toccata,55.97756642581849,-3.197733383181601
Margaret Lynn & Associates,55.97764784288537,-3.1986012767211656
W.D. Johnstone,55.97760137103381,-3.198760093922253
M.P. Braidwood,55.977113125282976,-3.1999949602279383
Trinity Joiners and Builders,55.97710383057245,-3.2000267229230546
Premier Launderette & Linen,55.96566702508199,-3.2433608087162873
vacant,55.9657741699896,-3.2434283281715746
vacant,55.965827742428196,-3.2434620880405816
Key Store,55.9669898236057,-3.244060108332182
vacant,55.9670701819713,-3.2441107511014464
Drylaw Butchers,55.96715054031409,-3.244161394082779
Max-bud,55.96724999577075,-3.2441005011803243
J.W.Glazing & Joinery,55.96724999577075,-3.2441005011803243
vacant,55.96709357193202,-3.2444639690031507
Movie Xpress,55.958225091674535,-3.1720525636658152
20/20 Opticians,55.95828812398994,-3.1720384515092297
Free Space,55.95841403629887,-3.172026239948694
MacKay Sinclair WS,55.95872006266781,-3.1719714196896334
Hairsute,55.958828313864075,-3.1719266386612137
vacant,55.95886424528865,-3.171927724669552
Lothian Cat Rescue,55.958900329016906,-3.171912797593048
Scot Comp,55.95893626044126,-3.1719138835915044
vacant,55.95899030987971,-3.171899499469286
XS Locksmith,55.959026393604155,-3.1718845723195734
Bowdens,55.95907130788407,-3.1718859297917765
The Alchemist's Cave,55.95916128874203,-3.1718726315524903
Valente McCombie & Hunter,55.95921533817432,-3.1718582472935855
Easter Road Podiatry,55.95929633617195,-3.171844677457615
Trimmers,55.95933226759484,-3.171845763409124
Mr Grey Tattoo,55.9593683513116,-3.1718308360821035
Better Hearing Centre,55.95940428273423,-3.17183192202373
Kool Kutz,55.95946746730642,-3.1718017957835007
M & S Foodstore,55.959512533873095,-3.1717871398415687
Ladbrokes,55.95958439671759,-3.171789311658101
Middletons,55.95977364581996,-3.171730958928865
vacant,55.95980972952145,-3.1717160313306176
Hard to Find Hair Studio,55.95985464379834,-3.171717388647606
People First Scotland,55.95989072749793,-3.171702461006576
Glam Hair Studio,55.95994477690626,-3.171688076253725
unknown,55.95998984345734,-3.171673420006739
Shapla,55.96004374058879,-3.1716750487393996
Marilyn Hair & Beauty,55.960106772848185,-3.1716609353476946
vacant,55.960142856540116,-3.1716460075602333
vacant,55.96017878796059,-3.1716470933622363
vacant,55.96021487165062,-3.1716321655350788
Smart Cut,55.96025993819383,-3.1716175091252885
Imagina Studio,55.960305004735126,-3.1716028526821343
Tax Assist Accountant,55.9603499190102,-3.1716042098933204
Skyway,55.96066523249118,-3.1715176275726864
Al Dente,55.96127743682358,-3.171391958243365
Ali's Convenience Store,55.96226692083245,-3.171277683176565
Iona Bar,55.963230825881034,-3.1710184545965894
Rena's Kitchen,55.96537483100543,-3.1704424063708587
vacant,55.965419897384436,-3.17042774670868
Londis,55.965510030136656,-3.1703984272841796
Easter Road Signs,55.96556407936113,-3.1703840387349453
vacant,55.96577997201727,-3.170358516021455
vacant,55.96583402123546,-3.1703441273215374
S.N. Nabi,55.966140502901,-3.1702412358347316
Perfect Signs,55.9671436817622,-3.169630678370905
Tesco,55.96972100782016,-3.1707338728714842
shoe repairs & key cutting,55.968778064484184,-3.1678374949109354
Golden Stitch,55.95778706392026,-3.1718150823548164
Iceland,55.95790429793111,-3.171770573386664
"Chest, Heart & Stroke Association Scotland",55.957994431072834,-3.171741262527989
Vape Shop,55.95803934536264,-3.171742619781619
Cornelius,55.95809339478843,-3.171728235735827
The Manna House,55.958156427070094,-3.17171412309659
Rice Box,55.958201493634085,-3.1716994675270187
Time Out,55.958237425065285,-3.1717005532993476
iTaste Vapour,55.95830045734275,-3.1716864405659013
Barber Me,55.95832755818737,-3.171671242036652
Ryjos Caf‚,55.95835450676051,-3.171672056349913
Cloud 9,55.958390590460915,-3.1716571292247484
Trade Cut Studio,55.95844448760676,-3.1716587578369073
A Tasca,55.958471588447686,-3.1716435592332153
Hair by Linda,55.95850751987799,-3.1716446449647706
Filling Place,55.95855258643212,-3.171629989187317
A & A Foodstore,55.95857953500465,-3.1716308034788026
A & A Traders,55.95861546643449,-3.1716318892029447
Bank of Scotland / HBOS,55.95871443013081,-3.171618861944831
Dear Pharmacy,55.958831511800796,-3.17159036441792
Easter Road Dental Practice,55.95903872654533,-3.171532554623622
vacant,55.959101758797935,-3.1715184413432724
Greggs,55.95914667308318,-3.171519798395357
Baynes,55.959200722476524,-3.171505413649296
Scotmid,55.95931780411422,-3.1714769154424793
Giovanni,55.95960616898212,-3.1713895201173505
Rivage,55.95967818407123,-3.1713756777933075
Capital Pets,55.95973223344489,-3.171361292659243
Tropical Food Centre,55.95976816487144,-3.1713623781807394
William Hill,55.95981323138641,-3.171347721618648
MR KURU,55.95991219503863,-3.171334693274851
unknown,55.95996624440611,-3.171320308001303
Bra Bohag,55.96000217583179,-3.171321393494375
The Mash Tun,55.96010129170424,-3.171292351439856
vacant,55.96015534106571,-3.171277966040724
vacant,55.961146347135966,-3.1710035507838708
vacant,55.96118243074669,-3.1709886219968193
vacant,55.9612183621695,-3.170989707232211
Super One,55.96126342863397,-3.170975049711601
Albion Convienence Store,55.96179463453258,-3.1708629427453143
vacant,55.96191171598983,-3.17083444079862
Edgar Roofing,55.96226296031337,-3.170748933954607
Four In Hand,55.96230787458777,-3.1707502902767293
Chattan Security,55.96255102028381,-3.170693556077414
vacant,55.96261405241639,-3.170679440232524
vacant,55.962920078052576,-3.1706246038568273
Tamson's Bar,55.96452328533701,-3.1702244557012076
Carol's,55.965460239443345,-3.1699643732514655
Eco Dry Cleaning & Laundry,55.96553225432552,-3.16995052633851
Persevere,55.968220216703294,-3.1679168162946594
vacant,55.946727067376045,-3.0802733708112657
BOOKER BELMONT WHOLESALE LTD,55.94682040119136,-3.0788508562343733
Mortgage Management,55.94675359570347,-3.0803221470329265
vacant,55.95933211434327,-3.170916722442564
vacant,55.959837587227916,-3.172565831342724
Campsie Snacks,55.94863272894875,-3.363734532966316
Lexus Edinburgh,55.940808582709195,-3.407456970063582
La Barca,55.98984740938587,-3.3921014669588954
Anchor Inn,55.989788811185555,-3.3925161660388796
Maurizio's,55.989781277291215,-3.392387647345533
vacant,55.974982577901436,-3.163553689129805
Jack Brown Eyecare,55.95575484031259,-3.190717102911557
The Basement Caf‚,55.955799444826845,-3.1907505054189857
Hutton's,55.95963067683287,-3.1725916099715357
vacant,55.95987351863836,-3.1725669179843847
S. Singh & Sons,55.958084857040866,-3.1839011762117657
Elm Row Caf‚ and Diner,55.95815687344767,-3.183887357643338
Dean Jones,55.9581931124325,-3.183856429250634
Ladbrokes,55.95824762474153,-3.183794023804364
Vinyl Villains,55.95831111983812,-3.183731892413608
Jeremiah's Tap Room,55.95837461490363,-3.1836697608204276
Jolly,55.95845638321492,-3.1835761517572005
Lindsay & Gilmour,55.958510741572994,-3.1835297583563795
Johnsons,55.958583219356754,-3.1834679002875923
Key Player,55.95863757767429,-3.1834215065852343
Simply Exquisite,55.95866483372358,-3.1833903032235265
Olimpos,55.95871020919261,-3.1833436351713007
william Hill,55.95874644804194,-3.183312705834588
Valvona & Crolla,55.95883704513148,-3.183235382241522
Post Office,55.958918659353,-3.1831577841857017
Greggs,55.958954898155966,-3.1831268545111566
Joseph Pearce,55.95901854666962,-3.183048707834414
Elm Row Grocer and Off License,55.95936127750188,-3.182915004043011
Digital Image Centre,55.95938868715188,-3.182867786522425
Neil Barton,55.959434062424315,-3.182821116996867
Garlands,55.95947045485897,-3.1827741733419836
Curry Cafe,55.95951598380416,-3.182711490329937
Capital Cartridges,55.95955237619744,-3.182664546473507
Bites Takeaway,55.95957963205668,-3.1826333418500754
Workwear direct,55.95961602442049,-3.1825863978436857
Tattie Shaws,55.959661553271125,-3.1825237143769627
The Cats Miaou,55.95968896277272,-3.182476496215105
Vacant,55.959734337898375,-3.1824298258732164
Windsor Buffet,55.95992558925502,-3.182163350063888
786 phone shop,55.95998010071429,-3.1821009394720083
Laiba Boutique,55.960016492877315,-3.1820539944836677
Taj Collections,55.960080140716954,-3.1819758439217787
Travel 4U,55.96013465208217,-3.1819134328193206
Pack Send,55.96016206135229,-3.181866213651511
Repair Centre,55.960198453426784,-3.181819268223772
Ross McCulloch,55.96021672625171,-3.1817877886899057
Pera,55.9602531182966,-3.181740843122697
Nasaf Store,55.9602803739242,-3.181709637289836
Vegis,55.96031676593963,-3.18166269157266
Private Lines,55.96035315793734,-3.1816157457676018
Bodega,55.960380413533585,-3.1815845397668614
Minute man press,55.96039868629914,-3.181553059975051
Venus,55.960435078255486,-3.1815061139684344
Rooh,55.96047162373899,-3.1814431541926638
Harburn Hobbies,55.960508015653915,-3.181396207994987
Punjab Store,55.96054440755112,-3.181349261709428
Macbet,55.96058978225398,-3.181302589027146
Brunswick Lounge,55.96062617411587,-3.1812556425553216
Adeel,55.96066256596005,-3.181208695995614
Bill's Tattoo Studio,55.960698804277826,-3.181177763124779
leomax,55.9607262132689,-3.181130542751726
China Express,55.94892823657993,-3.095563416797717
Carlsson Properties Ltd.,55.92579544366571,-3.1834444460092506
Project,55.961321037953525,-3.1986250974545603
Smithies,55.96202127572121,-3.197765699442048
APPLE PHARMACY,55.96054980593953,-3.200315226827372
The Roamin' Nose,55.960754288535945,-3.1996167426248467
Pierre Victoire,55.960791154985344,-3.1995217721180267
vacant,55.961825367030144,-3.1975834384587998
Aitken & Niven,55.928905697780245,-3.208299565393892
The Curry House,55.942896726132645,-3.288055006201634
Rowlands Pharmacy,55.94284299856109,-3.2880372111408818
Lloyds Pharmacy,55.906994031093845,-3.1341950440974573
Fernieside Racing,55.91137357616737,-3.129891471356876
Traditional Roofing & Building Ltd,55.97524748707372,-3.1791694533654016
C.M. Marr,55.97524687395813,-3.1792335325558128
vacant,55.97523727800088,-3.1792973383664087
Bonar Carpets & Blinds,55.97521808598767,-3.179424949891542
vacant,55.97518929772111,-3.179616366939086
Tailor (J.D. Ross),55.97517025872708,-3.1797279583813114
Richard Barron & Associates,55.975151219632444,-3.1798395497126313
Braw Dogs,55.97512258410998,-3.1800149463723955
Sections,55.97511268096035,-3.1801107912535937
Be Seated,55.97507490882747,-3.180301933648998
Muse,55.975036522597534,-3.180557154480418
Indian Flavour,55.975026619027766,-3.180652999004704
Ferry Road Foot Clinic,55.9750078860581,-3.1807325500779426
Ferry Road Newsagents,55.97499813584118,-3.1808123747994843
B.P. Express Shopping,55.97458430547837,-3.1827386920487784
Edinburgh + Leith Property (SLC solicitors),55.9745303173776,-3.183682470536859
Executive Launderette,55.97445322259115,-3.184224936520176
Alpha Trophies Scotland,55.97444347012074,-3.1843047591912157
Scotmid,55.97442442689983,-3.184416346128956
Joy Tots,55.9744145203395,-3.184512188113827
Ferry Road Post Office,55.974404305740855,-3.184640068884779
Boots,55.97437581742073,-3.1847994391250243
Gold Sea Fish Bar,55.97428988902006,-3.185325606525224
Sports and Music Bar,55.9742422014233,-3.1856125809453384
Scotbet,55.974184142962784,-3.186043453629808
Dears Pharmacy,55.967409095230366,-3.2443619495373763
Money Stattion,55.967419533328595,-3.244218092304866
Farmfoods,55.96734298197634,-3.2446802538735002
McKenzie & Millar,55.96731441634388,-3.2448395498701657
Samsuns,55.9673044629477,-3.244935358155204
iSee,55.967294024015025,-3.2450792147557963
Fair Price,55.967283746756266,-3.245207055159913
Citizen's Advice Bureau,55.967264486764456,-3.245334606900878
R.S. McColl,55.96725437111407,-3.245446431033132
Bayne's,55.9672343014092,-3.245654063024785
Papps's,55.96722450929149,-3.2457338548048247
Top Cellar,55.9672145552021,-3.2458296626282173
Mister Lee's,55.967213745569964,-3.2459097430476613
Dominos Pizza,55.96720362939908,-3.2460215668760295
Hot Spot Tanning,55.9671843685672,-3.2461491179369832
Ferry Boat Bar,55.96716413569115,-3.2463727652333763
WILLIAM HILL ORGANISATION LTD.,55.967146008503754,-3.2463882036207887
The Doo'Cot,55.96664835032708,-3.2511624989432404
William Purves,55.975252723710675,-3.1804996433677406
William Purves,55.97524282018352,-3.1805954884412033
Belly Buster,55.97522393377819,-3.18069105976453
Bike Craft,55.97521387661681,-3.1808029244906098
Art room 32,55.975239136543564,-3.1809799633027107
Howard Johnstone,55.97488433846596,-3.1833087007844614
Howard Johnstone,55.97487427893591,-3.183420563819264
Edinburhg & Leith Property,55.97479672358307,-3.1840110938957875
Ian Millar Photography,55.97470597219219,-3.184104466530082
Howard Johnstone,55.974600233204676,-3.184822324755624
Hung Fung,55.9745903263275,-3.1849181670664133
Mad and Crafty,55.97458041937603,-3.1850140093272046
Premier Express,55.974570512350226,-3.1851098515379945
Gadget Workshop,55.97456045119121,-3.1852217131779064
Lynda Miller,55.97455054400433,-3.1853175552840476
Ginger Express,55.9744935654076,-3.185636295706875
vacant,55.97447498335879,-3.185699823795282
vacant,55.97446538406601,-3.185763626690066
Ferry Road Mini Market,55.97445563060085,-3.185843448985024
builders,55.974446031234,-3.1859072518114107
Rowanbank,55.97440686250215,-3.186242559846898
Smart Prpoerty Sales,55.97438797173734,-3.186338126301673
One Barbers,55.9742907396714,-3.187104305610209
Natural Touch,55.9742806767079,-3.1872161659006615
Bonita Beauty,55.974261630859374,-3.18732775090353
Coffee and Cream,55.97425141334511,-3.187455630387701
Waterbabies,55.97395240035884,-3.1895776527996365
William Purves  Funeral Directors Ltd.,55.971336655413815,-3.207234699069401
vacant,55.971334772291975,-3.2074269152780435
Fresh Start,55.9706643261174,-3.2423354431250546
Community Centre / Community Thrift Shop / Pilton Central Association,55.97073747869164,-3.2422096061261536
vacant,55.97081945230298,-3.2421000741274066
Sill Hairdresser,55.97085635135362,-3.2420051199903
Peking Garden,55.97119575305502,-3.242208271847404
vacant,55.971248356953936,-3.2423381415006074
Day-Today,55.971292139600415,-3.2424517057432225
Lloyds Pharmacy,55.98571091956404,-3.394757923783735
Burger King,55.983239215866305,-3.3979867814905114
Tesco,55.983464036506106,-3.401136457318981
Frankie & Benny's,55.98283346347498,-3.3989017692923946
Day-Today Express,55.91142052479875,-3.222793908663773
W.G. Muirhead,55.98050343007722,-3.1950836189240395
The Harbour Inn,55.980719482107176,-3.195042203232664
Baileyfield Garage,55.95520158596491,-3.119380298749203
Yum Yum,55.950723664658454,-3.188785049638418
Hair by Alfie,55.950831149454544,-3.1888203728345523
Jinglin Geordie,55.950902857474034,-3.188838585179945
Halfway House,55.950983393811704,-3.188873082658054
Andiamo,55.93657000882632,-3.2074175950549364
Roxburgh McEwan,55.93645056561594,-3.20768602326764
Simply Fix It,55.946548708907336,-3.191235138049566
The Golden Scissors Barber,55.94641443109115,-3.1911829769056723
Greyfriars,55.94636936224601,-3.1911976055496205
Subway,55.946324293398945,-3.1912122341602953
Frisky,55.946198224450434,-3.191240387905912
Kathmandu,55.94627024173786,-3.1912265868964034
Che,55.94613503517946,-3.1912704724202277
Sandy Bells,55.94609012111831,-3.191269093172313
STA Travel Ltd.,55.94596389735474,-3.191313254210935
Post Office,55.945892034855845,-3.1913110473511193
Thomas J. Walls,55.945810879941234,-3.1913405797937275
Shelter,55.94576581107485,-3.1913552080366627
Greggs,55.94569394857473,-3.1913530011155777
Mackenzie & Co.,55.94565786251887,-3.1913679051693946
Scott Fried Chicken,55.94560396564317,-3.191366249966719
Flight Centre,55.94554991396004,-3.1913806022356828
Starbucks,55.94548687946223,-3.1913946785936096
Royal Bank of Scotland,55.945394728962896,-3.1916320309056316
Mums Great Comfort Food,55.946040402928425,-3.1908352310092276
Union of Genius,55.945977368493146,-3.190849308420742
Cappadocia,55.9459502653111,-3.190864488803022
Malones,55.945896368428116,-3.190862834281329
Koyama,55.945788265175054,-3.190891540389349
Premier,55.94571624791764,-3.1909053418623765
Salvation Army,55.94565321347208,-3.1909194190496755
Rudi,55.945599316587554,-3.190917764470157
Doctors,55.94553659163484,-3.190899826671388
Scotmid Funeral Services,55.931703622391446,-3.2860508440419083
Shell + Select Shop,55.98459254385624,-3.4022512103023343
Three Bridges Takeaway,55.98754000722492,-3.403816657175433
BMB,55.95758604274636,-3.1881144814271045
vacant,55.95760508914475,-3.1880029446869664
The Edinburgh Yoga Room,55.95754112871778,-3.1881131052399545
John Malcolm,55.957735507451694,-3.188455423262486
Philip Thomson & Partners,55.957754554159344,-3.188343886265298
Samsun's,55.94459654253211,-3.205329662255115
Rapid Rolls,55.9444679643251,-3.2056138799164806
Mughal Indian,55.94444023272323,-3.2056930770836565
Rocco,55.944394222182154,-3.205803729570096
Lock 25,55.94435750769241,-3.20588264723634
Rowan Alba,55.94422955510909,-3.2061028339682833
Kampung Ali,55.944037311978654,-3.206465124852115
Armstrong's Deli,55.94397302165871,-3.2066072299839936
vacant,55.94392732389431,-3.206685866636588
Topkapi Kebab House,55.94389045204056,-3.2067807892083016
Newstime,55.94385373693082,-3.2068597049234535
Sandwich Bar,55.94383545776719,-3.2068911593909717
Akva,55.943129349055546,-3.2083422294055546
Tesco Express,55.94305641706743,-3.209364676599736
